,created_at,product_code,customer_code,status,tipo,nome_tipo
3842,2023-05-11 13:02:39,72863638,6982567,NORMAL,8,Lontra
3844,2023-05-11 13:02:39,72863638,6982567,NORMAL,8,Lontra
3846,2023-05-11 13:02:39,72863638,6982567,NORMAL,8,Lontra
3854,2023-05-11 13:01:34,121568453,55845332,NORMAL,8,Lontra
3861,2023-05-11 13:01:28,108620858,42809143,NORMAL,8,Lontra
3881,2023-05-11 13:01:29,122285261,7581351,CRITICO,8,Lontra
3887,2023-05-11 13:01:29,109935992,44899716,NORMAL,8,Lontra
3888,2023-05-11 13:01:33,121576020,55847901,NORMAL,8,Lontra
3898,2023-05-11 13:01:28,122556722,9181786,CRITICO,8,Lontra
3900,2023-05-11 13:01:28,108024976,37808662,NORMAL,8,Lontra
3901,2023-05-11 13:01:28,123864721,6384758,NORMAL,8,Lontra
3907,2023-05-11 13:01:34,121577699,55848647,NORMAL,8,Lontra
3908,2023-05-11 13:01:29,121585121,26809603,NORMAL,8,Lontra
3914,2023-05-11 13:02:39,134641076,36880815,CRITICO,8,Lontra
3935,2023-05-11 13:01:34,121568077,55845151,NORMAL,8,Lontra
3945,2023-05-11 13:01:28,122285104,3885319,CRITICO,8,Lontra
3946,2023-05-11 13:01:34,121569626,55845813,NORMAL,8,Lontra
3963,2023-05-11 13:00:52,99426489,19883552,CRITICO,8,Lontra
3964,2023-05-11 13:01:34,133969067,55847167,NORMAL,8,Lontra
3970,2023-05-11 13:02:38,134641697,36840648,CRITICO,8,Lontra
3976,2023-05-11 16:13:29,121457057,55813697,NORMAL,8,Lontra
4017,2023-05-11 13:01:33,108622757,37832546,NORMAL,8,Lontra
4018,2023-05-11 13:01:27,108623373,28838383,NORMAL,8,Lontra
4043,2023-05-11 13:02:38,80783410,37819164,NORMAL,8,Lontra
4068,2023-05-11 13:01:36,133965771,2280658,NORMAL,8,Lontra
4074,2023-05-11 13:01:36,130390808,3086409,NORMAL,8,Lontra
4083,2023-05-11 13:01:36,134493925,36841212,CRITICO,8,Lontra
4101,2023-05-11 13:00:37,103329993,42822337,NORMAL,8,Lontra
4111,2023-05-11 13:01:28,123860034,9689640,NORMAL,8,Lontra
4114,2023-05-11 13:01:32,121585072,55849704,NORMAL,8,Lontra
4122,2023-05-11 13:01:32,121571364,55846418,NORMAL,8,Lontra
4124,2023-05-11 13:01:28,108019450,32831889,NORMAL,8,Lontra
4128,2023-05-11 16:13:25,135494485,55811013,NORMAL,8,Lontra
4155,2023-05-11 13:01:36,134501480,2388924,CRITICO,8,Lontra
4156,2023-05-11 13:01:35,135070748,2289227,NORMAL,8,Lontra
