,created_at,product_code,customer_code,status,tipo,nome_tipo
2491,2023-05-11 13:01:32,134934434,24572682,CRITICO,5,Baleia
2501,2023-05-11 13:02:46,135003327,43563120,NORMAL,5,Baleia
2510,2023-05-11 13:01:30,103319707,46598627,NORMAL,5,Baleia
2562,2023-05-11 13:02:45,81364587,40519184,NORMAL,5,Baleia
2566,2023-05-11 13:02:45,135070071,33591864,NORMAL,5,Baleia
2567,2023-05-11 13:02:45,135070071,33591864,NORMAL,5,Baleia
2568,2023-05-11 13:02:45,135070071,33591864,NORMAL,5,Baleia
2577,2023-05-11 16:14:09,135070071,33591864,NORMAL,5,Baleia
2592,2023-05-11 13:02:45,134949963,38566950,CRITICO,5,Baleia
2601,2023-05-11 13:02:45,81353231,40571811,NORMAL,5,Baleia
2621,2023-05-11 13:01:30,121584243,37512380,NORMAL,5,Baleia
2626,2023-05-11 13:02:14,66809355,9657346,NORMAL,5,Baleia
2649,2023-05-11 13:01:30,109935407,21563323,NORMAL,5,Baleia
2665,2023-05-11 13:02:45,134952382,31558335,CRITICO,5,Baleia
2674,2023-05-11 13:02:43,73408264,7254916,CRITICO,5,Baleia
2739,2023-05-11 13:02:44,134949374,34562295,CRITICO,5,Baleia
2769,2023-05-11 13:02:44,134943203,30588879,CRITICO,5,Baleia
2802,2023-05-11 13:02:43,134938610,24571899,CRITICO,5,Baleia
2809,2023-05-11 13:02:44,134945049,36523999,CRITICO,5,Baleia
2813,2023-05-11 13:02:44,134945099,47598072,CRITICO,5,Baleia
2820,2023-05-11 13:02:42,81330185,9155243,NORMAL,5,Baleia
2840,2023-05-11 13:02:43,73408264,7254916,CRITICO,5,Baleia
2847,2023-05-11 13:02:43,134944235,24599568,CRITICO,5,Baleia
2868,2023-05-11 13:01:29,121585598,12535168,NORMAL,5,Baleia
2924,2023-05-11 13:02:43,134939370,25543652,CRITICO,5,Baleia
2932,2023-05-11 13:01:37,135071865,43531040,NORMAL,5,Baleia
2967,2023-05-11 13:02:42,134938199,43575613,CRITICO,5,Baleia
2978,2023-05-11 13:01:40,103290933,46589135,NORMAL,5,Baleia
2980,2023-05-11 13:02:42,134938292,43580338,CRITICO,5,Baleia
2981,2023-05-11 13:01:30,108615329,44568398,NORMAL,5,Baleia
2994,2023-05-11 13:02:42,134939054,46528310,CRITICO,5,Baleia
3002,2023-05-11 13:01:30,123863739,33528942,NORMAL,5,Baleia
3004,2023-05-11 13:01:32,121584298,47535009,NORMAL,5,Baleia
3009,2023-05-11 13:02:42,134938071,11589643,CRITICO,5,Baleia
3011,2023-05-11 13:02:42,134938091,12586679,CRITICO,5,Baleia
3019,2023-05-11 13:01:40,135497381,55556825,NORMAL,5,Baleia
3021,2023-05-11 13:01:30,108018570,44556797,NORMAL,5,Baleia
3035,2023-05-11 13:02:42,134938632,6656386,CRITICO,5,Baleia
3039,2023-05-11 13:01:30,109938657,20508698,NORMAL,5,Baleia
3047,2023-05-11 13:01:40,93621163,44512453,CRITICO,5,Baleia
3062,2023-05-11 13:02:42,134938459,40528006,CRITICO,5,Baleia
3067,2023-05-11 13:02:42,134938423,44557818,CRITICO,5,Baleia
3076,2023-05-11 13:02:42,134937683,27599165,CRITICO,5,Baleia
3086,2023-05-11 13:01:29,108020987,12576030,NORMAL,5,Baleia
3101,2023-05-11 13:01:40,94334063,44578641,NORMAL,5,Baleia
3103,2023-05-11 13:02:42,134938182,43554441,CRITICO,5,Baleia
3107,2023-05-11 13:01:40,60429741,33507351,CRITICO,5,Baleia
3121,2023-05-11 13:01:28,108021033,43553329,NORMAL,5,Baleia
3128,2023-05-11 13:01:40,103272578,46581013,NORMAL,5,Baleia
3148,2023-05-11 13:02:41,134937940,20512056,CRITICO,5,Baleia
3168,2023-05-11 13:02:41,134937939,36546722,CRITICO,5,Baleia
3172,2023-05-11 13:01:40,135367672,7250422,NORMAL,5,Baleia
3181,2023-05-11 13:02:41,134937910,36524439,CRITICO,5,Baleia
3193,2023-05-11 13:02:41,134936923,36590607,CRITICO,5,Baleia
3197,2023-05-11 13:01:40,57928527,32539793,NORMAL,5,Baleia
3219,2023-05-11 13:01:27,121584647,5656086,NORMAL,5,Baleia
3221,2023-05-11 13:02:41,121572231,27558441,NORMAL,5,Baleia
3253,2023-05-11 13:01:40,9152855,7351978,NORMAL,5,Baleia
3256,2023-05-11 13:02:41,134936634,32598065,CRITICO,5,Baleia
3286,2023-05-11 13:01:30,109928358,46553674,NORMAL,5,Baleia
3291,2023-05-11 13:02:40,134937069,37516697,CRITICO,5,Baleia
3301,2023-05-11 13:02:40,134937065,37510609,CRITICO,5,Baleia
3315,2023-05-11 13:01:37,135066304,36518968,NORMAL,5,Baleia
3317,2023-05-11 13:01:30,121585378,36562902,NORMAL,5,Baleia
3329,2023-05-11 13:01:40,81397365,5151713,NORMAL,5,Baleia
3334,2023-05-11 13:02:40,134641761,31559115,CRITICO,5,Baleia
3336,2023-05-11 13:02:40,134936900,36545208,CRITICO,5,Baleia
3342,2023-05-11 13:02:40,134936926,36597660,CRITICO,5,Baleia
3351,2023-05-11 13:02:39,123697508,38599327,NORMAL,5,Baleia
3358,2023-05-11 13:01:27,122558917,1551466,CRITICO,5,Baleia
3373,2023-05-11 13:01:27,108624873,3558667,NORMAL,5,Baleia
3375,2023-05-11 13:01:35,126410379,3650141,CRITICO,5,Baleia
3390,2023-05-11 13:01:29,108023360,44529070,NORMAL,5,Baleia
3392,2023-05-11 13:01:30,111198282,43559522,NORMAL,5,Baleia
3439,2023-05-11 13:01:37,135071865,43531040,NORMAL,5,Baleia
3449,2023-05-11 13:02:39,134933297,46528891,CRITICO,5,Baleia
3469,2023-05-11 13:01:37,134502360,36557825,CRITICO,5,Baleia
3482,2023-05-11 13:01:36,128162765,12561761,NORMAL,5,Baleia
3516,2023-05-11 13:01:37,130389426,6650416,NORMAL,5,Baleia
3524,2023-05-11 13:01:34,134503335,4251946,CRITICO,5,Baleia
