,created_at,product_code,customer_code,status,tipo,nome_tipo
3048,2023-05-11 13:02:42,134938320,33925511,CRITICO,9,Ornitorrinco
3051,2023-05-11 13:02:42,134938574,33984473,CRITICO,9,Ornitorrinco
3070,2023-05-11 13:02:42,134937373,38954416,CRITICO,9,Ornitorrinco
3083,2023-05-11 13:02:42,134937738,89974,CRITICO,9,Ornitorrinco
3109,2023-05-11 13:01:40,110866048,48955415,NORMAL,9,Ornitorrinco
3122,2023-05-11 13:01:40,80617393,40916353,CRITICO,9,Ornitorrinco
3123,2023-05-11 13:01:40,74616866,38989550,CRITICO,9,Ornitorrinco
3138,2023-05-11 13:02:41,134938117,42964614,CRITICO,9,Ornitorrinco
3145,2023-05-11 13:02:41,134937032,8898906,CRITICO,9,Ornitorrinco
3146,2023-05-11 13:02:41,134937200,37962117,CRITICO,9,Ornitorrinco
3149,2023-05-11 13:02:41,134938105,42948760,CRITICO,9,Ornitorrinco
3180,2023-05-11 13:01:30,108612462,23967594,NORMAL,9,Ornitorrinco
3183,2023-05-11 13:01:40,80598325,40906583,NORMAL,9,Ornitorrinco
3205,2023-05-11 13:02:41,134937404,33920711,CRITICO,9,Ornitorrinco
3224,2023-05-11 13:01:59,32175189,20905346,NORMAL,9,Ornitorrinco
3225,2023-05-11 13:01:40,6201326,5295979,NORMAL,9,Ornitorrinco
3229,2023-05-11 13:02:41,134936661,9990094,CRITICO,9,Ornitorrinco
3233,2023-05-11 13:01:40,58899415,32900821,NORMAL,9,Ornitorrinco
3241,2023-05-11 13:01:27,121572462,23928728,NORMAL,9,Ornitorrinco
3255,2023-05-11 13:02:35,80775711,40964161,NORMAL,9,Ornitorrinco
3264,2023-05-11 13:01:37,126404925,20901084,CRITICO,9,Ornitorrinco
3269,2023-05-11 13:01:35,135075373,5094381,NORMAL,9,Ornitorrinco
3287,2023-05-11 13:02:40,134937049,36948297,CRITICO,9,Ornitorrinco
3294,2023-05-11 13:02:40,134936283,19942012,CRITICO,9,Ornitorrinco
3299,2023-05-11 13:02:40,134935789,2096738,CRITICO,9,Ornitorrinco
3303,2023-05-11 13:01:40,135473450,8892573,NORMAL,9,Ornitorrinco
3306,2023-05-11 13:01:28,121573542,37974913,NORMAL,9,Ornitorrinco
3327,2023-05-11 13:01:37,135375425,37931541,NORMAL,9,Ornitorrinco
3372,2023-05-11 13:01:30,121574453,21983205,NORMAL,9,Ornitorrinco
3374,2023-05-11 13:02:40,134936824,33978487,CRITICO,9,Ornitorrinco
3379,2023-05-11 13:01:38,126405437,14998998,CRITICO,9,Ornitorrinco
3384,2023-05-11 13:01:29,108609714,40918469,NORMAL,9,Ornitorrinco
3398,2023-05-11 13:01:30,128178383,38942923,NORMAL,9,Ornitorrinco
3412,2023-05-11 13:01:38,130009601,42963311,NORMAL,9,Ornitorrinco
3418,2023-05-11 13:01:38,126410766,20971002,CRITICO,9,Ornitorrinco
3424,2023-05-11 13:01:30,125863279,39912508,NORMAL,9,Ornitorrinco
3431,2023-05-11 13:01:38,130387551,9393020,NORMAL,9,Ornitorrinco
3445,2023-05-11 13:02:34,80773873,3590550,NORMAL,9,Ornitorrinco
3455,2023-05-11 13:01:29,134493322,43905049,CRITICO,9,Ornitorrinco
3463,2023-05-11 13:01:37,128188676,1394774,NORMAL,9,Ornitorrinco
3492,2023-05-11 13:01:36,134499600,37978006,CRITICO,9,Ornitorrinco
3502,2023-05-11 13:01:36,134503025,25999339,CRITICO,9,Ornitorrinco
3531,2023-05-11 13:01:37,134500260,33979724,CRITICO,9,Ornitorrinco
3540,2023-05-11 13:01:36,133965957,4498842,NORMAL,9,Ornitorrinco
3554,2023-05-11 13:01:36,130006927,9797924,NORMAL,9,Ornitorrinco
3556,2023-05-11 13:01:35,134503276,13908462,CRITICO,9,Ornitorrinco
3561,2023-05-11 13:02:28,80750079,40949625,NORMAL,9,Ornitorrinco
3562,2023-05-11 13:01:37,134500548,31918470,CRITICO,9,Ornitorrinco
3588,2023-05-11 13:01:37,128173211,1890045,NORMAL,9,Ornitorrinco
3606,2023-05-11 13:01:29,124450701,20952771,CRITICO,9,Ornitorrinco
3627,2023-05-11 13:01:30,125867389,36950961,NORMAL,9,Ornitorrinco
3646,2023-05-11 13:01:35,135376447,2199613,NORMAL,9,Ornitorrinco
3661,2023-05-11 13:01:28,122557860,4391043,CRITICO,9,Ornitorrinco
3662,2023-05-11 13:02:39,81279345,40909658,CRITICO,9,Ornitorrinco
3673,2023-05-11 13:01:29,108025297,42996853,NORMAL,9,Ornitorrinco
3675,2023-05-11 13:01:29,108025953,44913945,NORMAL,9,Ornitorrinco
3681,2023-05-11 13:02:39,134936106,9697507,CRITICO,9,Ornitorrinco
3706,2023-05-11 13:00:52,101659612,43958969,NORMAL,9,Ornitorrinco
3708,2023-05-11 13:02:39,134641424,8497457,CRITICO,9,Ornitorrinco
3718,2023-05-11 13:01:36,130390175,6892202,NORMAL,9,Ornitorrinco
3735,2023-05-11 13:00:37,99293647,27993143,CRITICO,9,Ornitorrinco
3751,2023-05-11 13:01:35,126408180,369249,CRITICO,9,Ornitorrinco
3759,2023-05-11 13:02:39,134641425,42965576,CRITICO,9,Ornitorrinco
3771,2023-05-11 13:01:28,108610532,25918164,NORMAL,9,Ornitorrinco
3782,2023-05-11 13:02:39,134935822,5299852,CRITICO,9,Ornitorrinco
3794,2023-05-11 13:01:29,121576859,7490630,NORMAL,9,Ornitorrinco
3813,2023-05-11 13:01:28,125864033,8991106,NORMAL,9,Ornitorrinco
3822,2023-05-11 13:01:29,121576859,7490630,NORMAL,9,Ornitorrinco
3829,2023-05-11 13:01:28,124450306,3896122,CRITICO,9,Ornitorrinco
3847,2023-05-11 13:00:37,99325226,9791757,NORMAL,9,Ornitorrinco
3849,2023-05-11 13:01:28,122558847,5395098,CRITICO,9,Ornitorrinco
3869,2023-05-11 13:02:39,134641213,38967088,CRITICO,9,Ornitorrinco
3874,2023-05-11 13:01:28,123865934,8594475,NORMAL,9,Ornitorrinco
3880,2023-05-11 13:01:27,109933568,1893563,NORMAL,9,Ornitorrinco
3893,2023-05-11 13:01:27,108627313,4196789,NORMAL,9,Ornitorrinco
3905,2023-05-11 13:02:39,134641735,6295705,CRITICO,9,Ornitorrinco
3916,2023-05-11 13:01:28,108610227,33920312,NORMAL,9,Ornitorrinco
3919,2023-05-11 13:00:52,109927651,43960049,NORMAL,9,Ornitorrinco
3932,2023-05-11 13:01:28,109927902,21965219,NORMAL,9,Ornitorrinco
3951,2023-05-11 13:01:28,108020720,27917472,NORMAL,9,Ornitorrinco
3975,2023-05-11 13:01:29,108019373,44920207,NORMAL,9,Ornitorrinco
3988,2023-05-11 13:01:27,105120784,5090332,NORMAL,9,Ornitorrinco
3991,2023-05-11 13:01:33,109934904,38977618,NORMAL,9,Ornitorrinco
4001,2023-05-11 13:01:28,125863908,12930944,NORMAL,9,Ornitorrinco
4006,2023-05-11 13:01:29,122271726,7097197,CRITICO,9,Ornitorrinco
4030,2023-05-11 13:01:37,134498919,36903428,CRITICO,9,Ornitorrinco
4047,2023-05-11 13:01:37,126406707,36907278,CRITICO,9,Ornitorrinco
4054,2023-05-11 13:01:27,109933834,20984770,NORMAL,9,Ornitorrinco
4064,2023-05-11 13:01:28,123863356,3193106,NORMAL,9,Ornitorrinco
4065,2023-05-11 13:01:27,108626063,7595763,NORMAL,9,Ornitorrinco
4072,2023-05-11 13:01:36,128183115,6792286,NORMAL,9,Ornitorrinco
4080,2023-05-11 13:01:27,108024193,32966221,NORMAL,9,Ornitorrinco
4091,2023-05-11 13:01:36,135376840,11995684,NORMAL,9,Ornitorrinco
4116,2023-05-11 13:01:36,130388863,4296391,NORMAL,9,Ornitorrinco
4175,2023-05-11 13:01:35,134501591,11978765,CRITICO,9,Ornitorrinco
4183,2023-05-11 13:01:35,130389966,1892239,NORMAL,9,Ornitorrinco
4212,2023-05-11 13:01:32,135360031,2796667,NORMAL,9,Ornitorrinco
