,created_at,product_code,customer_code,status,tipo,nome_tipo
1337,2023-05-11 16:14:45,126380674,55279567,CRITICO,2,Camelo
1351,2023-05-11 13:01:31,109928822,48296991,NORMAL,2,Camelo
1354,2023-05-11 13:02:52,135024771,58242100,NORMAL,2,Camelo
1356,2023-05-11 13:02:52,81382811,41297949,NORMAL,2,Camelo
1360,2023-05-11 13:02:52,81377139,41295131,NORMAL,2,Camelo
1362,2023-05-11 13:02:52,135026521,58242999,NORMAL,2,Camelo
1368,2023-05-11 13:02:52,135026398,58242952,NORMAL,2,Camelo
1373,2023-05-11 13:02:52,135026241,16219125,NORMAL,2,Camelo
1374,2023-05-11 13:01:31,109929683,48297491,NORMAL,2,Camelo
1375,2023-05-11 13:02:52,81380893,41297018,NORMAL,2,Camelo
1386,2023-05-11 13:02:52,135025981,58242714,NORMAL,2,Camelo
1387,2023-05-11 13:02:52,135026061,58242778,NORMAL,2,Camelo
1393,2023-05-11 13:01:31,109927468,48296351,NORMAL,2,Camelo
1402,2023-05-11 13:01:46,62664899,452829,CRITICO,2,Camelo
1411,2023-05-11 13:01:47,135458044,28203844,NORMAL,2,Camelo
1412,2023-05-11 13:02:51,81380468,41296785,NORMAL,2,Camelo
1413,2023-05-11 13:02:51,135025334,58242377,NORMAL,2,Camelo
1416,2023-05-11 13:02:51,135024661,58242039,NORMAL,2,Camelo
1424,2023-05-11 13:01:31,109930173,48297799,NORMAL,2,Camelo
1436,2023-05-11 13:02:51,135024545,58241981,NORMAL,2,Camelo
1442,2023-05-11 13:02:51,135025540,58242498,NORMAL,2,Camelo
1450,2023-05-11 13:02:51,135025383,58242427,NORMAL,2,Camelo
1452,2023-05-11 13:02:51,135025439,13230298,NORMAL,2,Camelo
1455,2023-05-11 13:02:49,81377494,41295303,NORMAL,2,Camelo
1462,2023-05-11 13:01:47,85467789,1624576,CRITICO,2,Camelo
1470,2023-05-11 13:01:47,135340924,21254624,NORMAL,2,Camelo
1476,2023-05-11 13:01:47,134991438,4021808,CRITICO,2,Camelo
1482,2023-05-11 13:02:51,135024489,58241957,NORMAL,2,Camelo
1489,2023-05-11 13:01:46,135486598,8221098,NORMAL,2,Camelo
1491,2023-05-11 13:01:47,135566608,19260238,NORMAL,2,Camelo
1494,2023-05-11 13:02:51,135024291,58241871,NORMAL,2,Camelo
1495,2023-05-11 13:01:31,109931524,48298625,NORMAL,2,Camelo
1496,2023-05-11 13:02:51,135024334,58241894,NORMAL,2,Camelo
1501,2023-05-11 13:01:34,122556360,1127469,CRITICO,2,Camelo
1503,2023-05-11 13:02:51,81383556,41298330,NORMAL,2,Camelo
1507,2023-05-11 13:02:51,135022515,58240925,NORMAL,2,Camelo
1511,2023-05-11 13:02:51,81384038,41298602,NORMAL,2,Camelo
1516,2023-05-11 13:01:47,97533699,2323062,NORMAL,2,Camelo
1522,2023-05-11 13:02:51,135022889,58241140,NORMAL,2,Camelo
1525,2023-05-11 13:01:45,89255111,40208080,CRITICO,2,Camelo
1533,2023-05-11 13:01:47,67004348,1625339,NORMAL,2,Camelo
1544,2023-05-11 13:02:51,81381103,41297114,NORMAL,2,Camelo
1545,2023-05-11 13:02:51,135023194,57247219,NORMAL,2,Camelo
1550,2023-05-11 13:02:51,135023740,58241585,NORMAL,2,Camelo
1552,2023-05-11 13:01:46,85415498,342825,CRITICO,2,Camelo
1556,2023-05-11 13:02:51,135021425,58240397,NORMAL,2,Camelo
1558,2023-05-11 13:02:51,135022730,33280500,NORMAL,2,Camelo
1561,2023-05-11 13:01:31,109931977,48298883,NORMAL,2,Camelo
1565,2023-05-11 13:02:51,135023371,58241379,NORMAL,2,Camelo
1574,2023-05-11 13:01:46,73586354,1823113,NORMAL,2,Camelo
1578,2023-05-11 13:01:46,93616257,2224341,CRITICO,2,Camelo
1582,2023-05-11 13:02:48,81370918,41291957,NORMAL,2,Camelo
1592,2023-05-11 13:02:51,135022790,58241090,NORMAL,2,Camelo
1597,2023-05-11 13:02:51,135022271,9728906,NORMAL,2,Camelo
1607,2023-05-11 13:01:47,62666859,742399,CRITICO,2,Camelo
1612,2023-05-11 13:02:48,81372368,41292700,NORMAL,2,Camelo
1613,2023-05-11 13:01:46,85779509,1921116,NORMAL,2,Camelo
1621,2023-05-11 13:02:51,135021175,27266660,NORMAL,2,Camelo
1626,2023-05-11 13:02:50,135021206,58240270,NORMAL,2,Camelo
1627,2023-05-11 13:02:50,135021071,58240210,NORMAL,2,Camelo
1628,2023-05-11 13:02:50,135021050,58240208,NORMAL,2,Camelo
1630,2023-05-11 13:02:50,81380583,41296846,NORMAL,2,Camelo
1631,2023-05-11 13:02:48,81379205,41296162,NORMAL,2,Camelo
1632,2023-05-11 13:02:50,135021743,58240550,NORMAL,2,Camelo
1649,2023-05-11 13:02:48,81374781,41293943,NORMAL,2,Camelo
1656,2023-05-11 13:02:50,135014563,48281786,NORMAL,2,Camelo
1659,2023-05-11 13:02:50,81380770,41296947,NORMAL,2,Camelo
1664,2023-05-11 13:02:50,135020192,58239777,NORMAL,2,Camelo
1665,2023-05-11 13:02:50,135020250,58239813,NORMAL,2,Camelo
1675,2023-05-11 13:02:50,81380333,41296709,NORMAL,2,Camelo
1677,2023-05-11 13:01:31,109930108,48297751,NORMAL,2,Camelo
1679,2023-05-11 13:02:50,135019314,58239356,NORMAL,2,Camelo
1681,2023-05-11 13:02:50,135019693,58239541,NORMAL,2,Camelo
1682,2023-05-11 13:02:50,135019874,58239621,NORMAL,2,Camelo
1683,2023-05-11 13:02:50,135018927,58239127,NORMAL,2,Camelo
1687,2023-05-11 13:01:33,109932932,48299424,NORMAL,2,Camelo
1694,2023-05-11 13:01:47,74646952,2622203,CRITICO,2,Camelo
1697,2023-05-11 13:01:33,135359929,32228424,NORMAL,2,Camelo
1703,2023-05-11 13:01:46,85764609,232053,NORMAL,2,Camelo
1735,2023-05-11 13:02:50,135019303,58239334,NORMAL,2,Camelo
1740,2023-05-11 13:02:18,100064066,43284977,NORMAL,2,Camelo
1741,2023-05-11 13:01:46,87621672,632025,CRITICO,2,Camelo
1743,2023-05-11 13:02:50,135018705,58239035,NORMAL,2,Camelo
1747,2023-05-11 13:02:50,81376573,41294828,NORMAL,2,Camelo
1769,2023-05-11 13:02:50,135017515,58238402,NORMAL,2,Camelo
1773,2023-05-11 13:01:46,85568159,952120,NORMAL,2,Camelo
1775,2023-05-11 13:02:50,81373697,41293406,NORMAL,2,Camelo
1778,2023-05-11 13:02:50,135017752,58238521,NORMAL,2,Camelo
